4.3898305085,2.1355932203,4.8,4.3050847458,4.7894736842,4.7719298246,2.7678571429,4.8909090909,0.1206896552,0.0344827586,0,0,0,0.0181818182,1.8596491228,0,0.0508474576,0.0701754386,0.0545454545,0.0363636364,0.0327868852,0.0175438596,0.0363636364,0.037037037,0.0666666667,0.0344827586,0.0555555556,0.0555555556,0.2777777778,0.0185185185,0,0.0491803279,0.0847457627,0.0517241379,0.0178571429,0.0344827586,0.0689655172,0.0169491525,0.05,0.0754716981,0.0344827586,0,0.0181818182,3.1481481481
3.7118644068,3.9152542373,4.8181818182,4.5762711864,4.701754386,4.8771929825,3.9473684211,4.9090909091,1.0862068966,1.1551724138,1.4464285714,1.2363636364,0.9821428571,1,0.7894736842,1.2115384615,0.3050847458,0.0701754386,0.1818181818,0.7818181818,0.8852459016,0.9122807018,0.3454545455,0.4444444444,4.1666666667,4.0344827586,3.5555555556,3.3333333333,3.7777777778,3.7962962963,0.2203389831,0.1639344262,3.5593220339,0.3103448276,0.4285714286,0.2068965517,1.8448275862,1.2033898305,4.2833333333,1.4150943396,3.0689655172,0.1166666667,3.5454545455,3.6666666667
4.8644067797,4.4745762712,4.5636363636,4.6949152542,4.3157894737,3.9298245614,4.9122807018,4.2,2.4310344828,2.7068965517,2.5178571429,2.6727272727,2.3214285714,1.8727272727,3.3157894737,2.3846153846,3.8474576271,4.2631578947,4.7272727273,4.1090909091,4.3114754098,4.2105263158,3.1818181818,4.3148148148,4.4166666667,4.6034482759,4.0555555556,4.1296296296,4.4,4.6666666667,4.5423728814,4.6557377049,4.8474576271,4.8275862069,3.2857142857,4.4655172414,4.5263157895,3.3559322034,4.6666666667,4.8301886792,3.775862069,1.6166666667,4.6909090909,2.0740740741
3.3728813559,4.8983050847,4.6545454545,4.8983050847,4.8245614035,4.1228070175,4.8771929825,4.7142857143,0,0,0,0,0.125,0.0909090909,0.9122807018,0,2.6271186441,2.5614035088,2.5636363636,2.4909090909,2.9672131148,2.8070175439,2.5636363636,2.7037037037,2.1666666667,2,2.2777777778,2.2909090909,1.9444444444,2.2037037037,2.3389830508,2.2950819672,2.7966101695,2.775862069,2.5357142857,2.7586206897,1.9824561404,0,2.6666666667,2.5094339623,2.3275862069,0.7166666667,2.5818181818,0.6481481481
4.8305084746,4.9830508475,4.9272727273,4.9661016949,4.9824561404,4.8947368421,4.8947368421,4.8,0.0344827586,0,0.0357142857,0,0,0,0,0,0.0338983051,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169491525,0.1967213115,0.0508474576,0.0172413793,0.0714285714,0,0,0,0,0,0,0.0333333333,0,0
4.6949152542,4.7288135593,4.8181818182,4.9152542373,4.8596491228,4.7894736842,4.9285714286,4.9090909091,0.3965517241,0.9482758621,1.5178571429,0.3818181818,1.125,0.4363636364,0.1929824561,0.5192307692,0.0508474576,0.0175438596,0,0.4,0.0163934426,0.0175438596,0,0,0.0333333333,0.0344827586,0,0.037037037,0.0181818182,0,0.3220338983,0.0655737705,0.0338983051,0.0172413793,0.0357142857,0.0344827586,0.0350877193,1.593220339,0.0833333333,0.0943396226,0,0,0.0181818182,0.1481481481
3.4406779661,4.6101694915,3.0727272727,3.4576271186,4.5614035088,3.6842105263,4.1403508772,3.1964285714,0.3275862069,0.6896551724,0.625,0.2363636364,0.5535714286,0.3272727273,1.8596491228,0.1923076923,0.1016949153,0.1403508772,0.4545454545,0.8,0.0819672131,0.1754385965,0.0363636364,0.037037037,0.0333333333,0.0344827586,0.1666666667,0.0925925926,0.1111111111,0.0185185185,0.2372881356,0.0983606557,0.3389830508,0.1896551724,0.1785714286,0.1034482759,0.2807017544,0.0677966102,0.1333333333,0.0943396226,0.1551724138,0.1333333333,0.0909090909,1.9074074074
3.5593220339,4.2542372881,3.6909090909,3.9830508475,3.8421052632,3.5614035088,3.8421052632,3.7678571429,0.8448275862,1.0862068966,1.7142857143,1.2727272727,0.5178571429,0.3454545455,3.1228070175,0.6923076923,0.3728813559,0.4210526316,0.2181818182,0.2909090909,0.262295082,0.4561403509,0.1636363636,0.3888888889,0.1833333333,0.3965517241,1.0925925926,1.2407407407,2.2,0.1296296296,2.5254237288,1.7049180328,2.5084745763,1.4655172414,1.625,1.5172413793,0.3333333333,1.1016949153,0.25,0.358490566,0.2931034483,0.1,0.6909090909,1.8518518519
4.6440677966,4.2711864407,4,4.1186440678,4.2456140351,3.8596491228,4.4035087719,3.9454545455,0.2931034483,0.6379310345,2.4642857143,0.3272727273,2.3214285714,2.0545454545,0.1578947368,0.3076923077,0.3898305085,0.3684210526,0.3454545455,0.4727272727,0.7540983607,0.701754386,0.4181818182,0.7592592593,0.0333333333,0.0172413793,0.0555555556,0.0740740741,0.0181818182,0.0740740741,0.4576271186,0.6885245902,0.4745762712,0.5344827586,1,0.4310344828,0.0350877193,0.1016949153,0.0333333333,0.3962264151,1.1034482759,0.0166666667,2,0.0925925926
0.1525423729,0.0169491525,0,0,0,0,0,0.0714285714,4.5172413793,4.4482758621,4.2142857143,4.1272727273,4.4821428571,4.3636363636,3.1403508772,3.9423076923,0.1186440678,0.2105263158,0.2727272727,0.1272727273,0.131147541,0.0877192982,0.0363636364,0.0555555556,0.1166666667,0.1896551724,0.0925925926,0,0,0,0.2033898305,0.131147541,0.2542372881,0.1034482759,0.2142857143,0.0517241379,0.1228070175,3.9661016949,0.1166666667,0,0.1896551724,4.0833333333,0.0181818182,0
4.3559322034,1.406779661,3.8,3.3898305085,4.3157894737,4.1052631579,2.0526315789,3.8392857143,1.9655172414,2.1379310345,2.4107142857,0.7090909091,1,0.4181818182,0.9122807018,2,1.4915254237,0.298245614,2.1090909091,0.6181818182,0.2459016393,0.8421052632,1.3090909091,1.2592592593,0.4333333333,0.3275862069,0.1666666667,0.2777777778,3.5272727273,1.3888888889,1.593220339,1.4262295082,2.5084745763,1.3793103448,1.0357142857,0.6379310345,0.3333333333,1.8644067797,1.0166666667,0.6603773585,0.224137931,0.7333333333,0.4363636364,1.7592592593
4.7966101695,4.8305084746,4.6545454545,4.8474576271,4.8947368421,4.8245614035,4.8392857143,4.7090909091,2.2068965517,1.8965517241,1.5178571429,1.8909090909,1.6964285714,1.3636363636,4,1.7884615385,4.9152542373,4.8596491228,4.7272727273,4.8909090909,4.868852459,4.9298245614,4.6909090909,4.8333333333,4.9666666667,4.8793103448,4.8703703704,4.7037037037,4.8148148148,4.9074074074,4.9491525424,4.606557377,4.8793103448,4.9482758621,4.8571428571,4.8793103448,4.6842105263,2.5593220339,4.95,4.9245283019,4.8793103448,2.0333333333,4.9272727273,3.7222222222
3.5254237288,3.0338983051,0.6,0.406779661,1.3684210526,3.6140350877,2.1578947368,0.2909090909,1.8448275862,1.6724137931,1.2678571429,0.9454545455,0.3214285714,1,1.5087719298,0.5769230769,3.7796610169,0.2280701754,1.3636363636,1.6909090909,0.262295082,3,2.6363636364,4.2777777778,1.9333333333,2.9482758621,1.3148148148,2.4444444444,4.7407407407,4,0.1186440678,0.2786885246,0.3050847458,0.3793103448,0.2678571429,0.3793103448,4.4210526316,0.406779661,1.2666666667,3.358490566,3.6724137931,0.2833333333,4.0727272727,1.2407407407
0.9322033898,0.6949152542,0.9454545455,0.2881355932,0.2631578947,0.5614035088,0.3333333333,0.3818181818,2.5689655172,0.5344827586,0.4642857143,3.1090909091,1.375,0.4727272727,4.8070175439,3.5576923077,0.2372881356,0.1228070175,0.2363636364,0.1454545455,0.0327868852,0.1052631579,0.0545454545,0.037037037,0.2833333333,0.5172413793,1,0.4074074074,0.0909090909,0.6296296296,0.406779661,0.2131147541,0.6101694915,0.3448275862,0.4464285714,0.224137931,0.1228070175,1.5084745763,0.0833333333,0.1698113208,0.275862069,0.05,0.1454545455,0.1296296296
2.1016949153,1.4745762712,2.6,1.4237288136,1.6315789474,1.5614035088,1.8035714286,1.9642857143,2.2413793103,0.1724137931,0.25,1.1818181818,0.1428571429,0.1090909091,4.0877192982,1.5961538462,0.4406779661,0.3859649123,0.4545454545,0.2909090909,0.2131147541,0.4210526316,0.4181818182,0.5185185185,1.8333333333,1.5862068966,2,1.2962962963,0.2037037037,1.0925925926,2.4745762712,2.1475409836,2.5423728814,1.2931034483,1.0535714286,0.9827586207,0.5614035088,0.0847457627,0.7833333333,0.3018867925,0.6379310345,0.2166666667,0.8363636364,1.1481481481
1.406779661,1.1355932203,0.9272727273,0.3728813559,0.649122807,1.2456140351,0.649122807,0.6,4.6379310345,4.1379310345,2.6071428571,4.1090909091,2.3214285714,2.8909090909,3.1403508772,2.9230769231,0.4915254237,0.1929824561,0.3636363636,0.2909090909,0.1967213115,0.3684210526,0.2727272727,0.2592592593,0.2333333333,0.3965517241,0.462962963,0.537037037,3.2037037037,0.3148148148,0.6101694915,0.2786885246,0.7627118644,0.5,0.4107142857,0.3448275862,0.649122807,3,0.2833333333,0.7547169811,0.8965517241,1.1333333333,1.0545454545,0.037037037
0.1694915254,0.0847457627,0.1454545455,0.1016949153,0,0.0175438596,0.0526315789,0.0909090909,4.6724137931,4.5,4.1428571429,4.5090909091,4.6071428571,4.2727272727,4.649122807,4.5769230769,0.2372881356,0.1754385965,0.3818181818,0.2909090909,0.1967213115,0.3157894737,0.4,0.2407407407,0.5,0.1206896552,0.1111111111,0.1481481481,0.0555555556,0.0740740741,0.1016949153,0.0491803279,0.3050847458,0.1034482759,1,0.0689655172,0.4561403509,0.0508474576,0.2833333333,0.1509433962,0.0862068966,0.2833333333,0.2545454545,3.0555555556
3.6779661017,3.4745762712,3.4363636364,3.3220338983,3.0175438596,2.9473684211,3.0175438596,3.3571428571,2.9827586207,0.3275862069,0.1964285714,0.5090909091,3.0892857143,0.2363636364,4.5263157895,1.4038461538,0.0677966102,0.1228070175,0.0545454545,0.0727272727,0.0983606557,0.0526315789,0.2,0.3333333333,0.0333333333,0.2586206897,2.7037037037,0.2962962963,0.0185185185,0.037037037,2.5423728814,2.4754098361,3.4237288136,2.8793103448,2.4107142857,2.5689655172,0,1.6949152542,0.05,0.2264150943,0.1206896552,0,0.1272727273,4.5
2.1016949153,3.0169491525,2.7636363636,3.186440678,2.8245614035,2.2807017544,3.5892857143,2.8727272727,0.224137931,0.5344827586,3.0714285714,0.2181818182,3.8928571429,0.9818181818,0.1578947368,0.0769230769,0.4237288136,0.3684210526,0.0727272727,0.2909090909,0.4590163934,0.2807017544,0.1818181818,0.5555555556,0.0666666667,0.0172413793,0.0185185185,0.0185185185,0,0,0.0338983051,0.0327868852,0.1016949153,0.0344827586,0.1785714286,0,0,0.0847457627,0.0166666667,0.0754716981,0,0.1833333333,0.0181818182,0
3.6610169492,3.7966101695,3.7818181818,3.9152542373,3.8947368421,3.8596491228,3.2857142857,3.7636363636,0.0689655172,0.0689655172,0.0357142857,0,0.0892857143,0.1636363636,0.7543859649,0.1538461538,4.6271186441,3.7543859649,3.6181818182,3.7636363636,3.8852459016,4,4.3454545455,4.2407407407,4.3333333333,3.9827586207,3.6481481481,3.5,4.6111111111,4.462962963,4.0338983051,3.6229508197,3.9322033898,4.2068965517,4.4464285714,3.724137931,3.7719298246,0.7118644068,3.9333333333,3.9433962264,3.2413793103,1.8833333333,3.5090909091,1.5925925926
2.3728813559,2.4915254237,2.4363636364,2.4406779661,2.3157894737,2.4736842105,2.6607142857,2.6,3.6034482759,3.775862069,1.6071428571,4.1636363636,0.6071428571,3.2363636364,0.9298245614,3.0961538462,3.6440677966,3.6842105263,3.5454545455,3.8181818182,2.7704918033,3.4035087719,3.2363636364,3.4074074074,0.05,0.0862068966,0.537037037,0.2592592593,0.0555555556,0.0555555556,3.8644067797,3.5409836066,3.4655172414,3.8620689655,3.3214285714,3.4310344828,0.0689655172,2.4576271186,0.3833333333,0.8490566038,0.6206896552,0.0833333333,0.3636363636,1.7222222222
3.5084745763,3.9830508475,3.2909090909,4.2711864407,3.9649122807,3.4035087719,4.3035714286,3.5714285714,0.7586206897,1.4137931034,4.3928571429,0.5636363636,0.9107142857,2.7272727273,0.0877192982,0.1923076923,3.7627118644,3.5087719298,3.2363636364,3.4181818182,3.9016393443,4.2105263158,3.3818181818,3.6481481481,2.5833333333,2.3793103448,2.2037037037,2.1666666667,2.9259259259,2.1851851852,3.5423728814,3.6885245902,3.593220339,3.3793103448,3.0178571429,3.1724137931,2.8070175439,1.4237288136,2.75,4.0188679245,2.5,4,4.1636363636,4.2777777778
4.2881355932,4.8813559322,4.8909090909,4.813559322,4.9298245614,4.5789473684,4.7678571429,4.7818181818,0.3793103448,0.0344827586,0,0.0363636364,0.2142857143,0.0909090909,3.5263157895,0.1346153846,4.813559322,4.8947368421,4.8545454545,4.9636363636,4.8360655738,4.8947368421,4.8,4.6851851852,4.9166666667,4.7413793103,4.7222222222,4.6481481481,4.7090909091,4.8518518519,4.7796610169,4.7868852459,4.9152542373,4.6551724138,4.7678571429,4.6724137931,4.8070175439,0.2711864407,4.8,4.8867924528,4.8448275862,1.8,4.8545454545,4.6666666667
2.0677966102,2.186440678,2.6181818182,3.8305084746,3.0526315789,2.4035087719,3.7321428571,3.1607142857,2.224137931,2.3448275862,3.1428571429,3.1090909091,2.7321428571,4.2727272727,1.5964912281,2.3461538462,4.0677966102,4.350877193,3.9636363636,4.2909090909,4.2131147541,4.0877192982,4.2545454545,4.2777777778,4.1833333333,4.4655172414,4.6111111111,4.7592592593,3.6,4.1666666667,4.813559322,4.606557377,4.5254237288,4.6724137931,4.4642857143,4.7068965517,3.9824561404,0.3220338983,4.2166666667,4.2452830189,4.1551724138,2.7333333333,4.2363636364,2.4444444444
3.1186440678,0.8474576271,1.5272727273,0.4745762712,0.3333333333,1.350877193,0.5,0.8545454545,2.2931034483,0.3103448276,0.0535714286,0.5272727273,0.4285714286,0.0545454545,4.6140350877,1.2884615385,0.3389830508,0.4385964912,0.1636363636,0.3090909091,0.0983606557,0.1052631579,0.0909090909,0.2037037037,0.2833333333,1.2413793103,1.5555555556,0.5740740741,0.7592592593,1.2407407407,0.9491525424,0.4590163934,0.5423728814,0.5689655172,0.5,0.8448275862,0.2105263158,2.7627118644,0.1666666667,0.1509433962,0.0862068966,0.0166666667,0.1090909091,0.2037037037
0.1694915254,0.3898305085,0.7636363636,0.6101694915,0.5614035088,0.8421052632,1.3333333333,1.125,3.8448275862,4.0517241379,4.3214285714,4.1818181818,4.5892857143,4.4363636364,3.8245614035,3.4807692308,4.9491525424,4.8771929825,4.7818181818,4.8181818182,4.4098360656,4.7368421053,4.4727272727,4.4444444444,4.85,4.6206896552,4.5925925926,4.7407407407,4.6545454545,4.5740740741,4.9491525424,4.7704918033,4.8813559322,4.8965517241,4.625,4.7931034483,4.8947368421,0.0677966102,4.6333333333,4.7735849057,4.6379310345,3.8,4.6363636364,0.3518518519
0.5254237288,0.1355932203,0.1272727273,0.0847457627,0.4035087719,0.2456140351,0.1403508772,0.1272727273,3.2586206897,1.6379310345,3.9821428571,3.8909090909,2.6964285714,4.8181818182,0.8947368421,2.7115384615,0.7627118644,0.6666666667,0.5272727273,0.5454545455,0.5901639344,0.7368421053,0.6,0.7037037037,0.1333333333,0.224137931,0.3703703704,0.3333333333,0.0727272727,0.037037037,0.2203389831,0.1475409836,0.2033898305,0.2586206897,0.4107142857,0.4310344828,0.0862068966,2.4576271186,0.0666666667,0,1.4655172414,0.1,0.2363636364,0.0925925926
4.8813559322,4.5084745763,4.2909090909,4.7288135593,4.5263157895,4.3859649123,3.701754386,4.2545454545,2.8793103448,2.8103448276,1.4464285714,2.5818181818,1.3928571429,1.2,3.6842105263,2.75,0.8813559322,1,0.9818181818,1.0545454545,0.9508196721,0.9122807018,1.0727272727,0.7777777778,1.0833333333,0.9310344828,0.8148148148,0.9259259259,0.9636363636,1.037037037,0.9661016949,0.6557377049,0.7118644068,0.775862069,0.9464285714,0.8448275862,0.701754386,4.593220339,0.9833333333,0.9056603774,0.8793103448,0.4833333333,0.9454545455,4.6296296296
2.3898305085,0.8305084746,2.6909090909,1.5593220339,1.8771929825,2.4210526316,1.0175438596,1.8363636364,2.5517241379,3.4310344828,2.7321428571,3.6363636364,1.0535714286,2.6545454545,4.7368421053,2.8269230769,0.406779661,0.0877192982,0.1272727273,0.1272727273,0.0491803279,0.2456140351,2.7090909091,3.9814814815,1.2666666667,0.5344827586,0.1666666667,0.6296296296,2.5636363636,2.5555555556,0.1016949153,0.0819672131,0.1186440678,0.0689655172,0.0714285714,0.0344827586,1.8421052632,0.0338983051,0.2,0.679245283,0.4655172414,0.05,1.4181818182,4.7037037037
0.186440678,0.1355932203,0.0727272727,0.1694915254,0.1929824561,0,0.0535714286,0.0545454545,0,0,0,0,0,0,0.0526315789,0,4.9661016949,4.0175438596,4.4909090909,4.8,4.4590163934,4.701754386,4.5090909091,4.7592592593,5,4.7586206897,4.7962962963,4.537037037,4.1666666667,4.8518518519,3.4745762712,2.9344262295,3.4237288136,3.2931034483,2.7678571429,3.1551724138,3.8070175439,0,3.3166666667,4.8113207547,4.1551724138,1.1166666667,4.8545454545,0.0740740741
3.6271186441,4.2203389831,3.1090909091,3.9661016949,3.4912280702,3.1578947368,4.3571428571,3.3090909091,1,0.8275862069,4.7142857143,1.0909090909,0.8392857143,2.8909090909,0.2807017544,0.2692307692,4.0677966102,3.5438596491,3.8181818182,3.7818181818,4.4918032787,4.4385964912,3.6363636364,3.962962963,1.7333333333,1.8620689655,1.462962963,1.5555555556,2.2181818182,1.462962963,2.7627118644,3.4590163934,3.4915254237,3.1206896552,1.8214285714,2.8620689655,1.7894736842,1.5254237288,1.6333333333,4.1886792453,1.8275862069,4.3166666667,3.6909090909,3.6481481481
3.813559322,3.4237288136,2.2727272727,2.9491525424,3.1754385965,2.4035087719,2.4107142857,2.6964285714,0.8103448276,1.3275862069,3.9464285714,0.5636363636,0.4464285714,2.7636363636,0.2280701754,0.2307692308,4.0677966102,3.8596491228,3.3636363636,3.6727272727,4.5737704918,4.5614035088,3.7090909091,4.2037037037,0.7166666667,1.2586206897,0.8703703704,0.7592592593,1.3888888889,0.4074074074,1.6101694915,1.8524590164,1.8644067797,1.1724137931,0.7678571429,1.3620689655,1.5789473684,1.593220339,0.9166666667,1.679245283,2.5862068966,1.5166666667,2.5272727273,2.8703703704
1.9152542373,1.3389830508,1.3636363636,1.5084745763,1.7368421053,1.6842105263,1.1929824561,1.25,3.7931034483,1.8620689655,3.5178571429,3.6909090909,1.9821428571,4.2727272727,1.5614035088,3.7692307692,4.0338983051,4.5964912281,4.2909090909,4.1818181818,4.2950819672,4.1578947368,4.5454545455,4.2777777778,3.4833333333,3.3793103448,4.6296296296,4.3518518519,0.9090909091,0.3333333333,4.4237288136,3.2131147541,4.3389830508,4.4827586207,3.4285714286,4.5172413793,1.8596491228,4,0.55,1.1886792453,4.224137931,1.3,1.4909090909,0.5185185185
0.6271186441,0.5084745763,0.1272727273,0.3389830508,0.2280701754,0.2807017544,0.4464285714,0.2,0.0862068966,0.1034482759,0,0,0,0.1272727273,0.0701754386,0,4.9152542373,0.5263157895,1.2363636364,4.8363636364,0.5409836066,4.6842105263,4.9090909091,4.962962963,4.9666666667,4.8620689655,4.8148148148,4.7777777778,4.7636363636,4.962962963,0.1016949153,0.131147541,0.4576271186,0.275862069,0.2678571429,0.3103448276,3.5517241379,0.0169491525,2.1,4.7924528302,1.9827586207,0.75,4.9272727273,0.5925925926
3.593220339,3.2711864407,2.4909090909,3.2203389831,2.9649122807,3.2807017544,3,2.7857142857,0.3275862069,0.0689655172,0.2857142857,0.2363636364,0.9464285714,0.2545454545,1.2807017544,0.7307692308,4.1355932203,2.5614035088,2.4545454545,3.2909090909,3.0819672131,3.5964912281,2.6181818182,2.8888888889,1.4166666667,3.6724137931,4.3333333333,3.5636363636,3.5740740741,4.3333333333,1.6101694915,1.7704918033,2.6440677966,3.1724137931,2.3214285714,3.2413793103,1.6666666667,1.4576271186,0.95,4.358490566,0.6379310345,0.6333333333,3.0727272727,0.9444444444
2.6949152542,2.8305084746,2.5636363636,4.1186440678,2.9824561404,1.9824561404,3.1754385965,3.375,0.3103448276,0.1724137931,2.25,0.2363636364,1,0.3090909091,0.1052631579,0.25,4.2203389831,4.4912280702,3.4727272727,3.6363636364,4.3606557377,3.4385964912,3.7272727273,3.2777777778,1.0166666667,1.1896551724,2.9814814815,2.537037037,0.3636363636,1.7962962963,4.3220338983,4.4754098361,4.3050847458,4.7931034483,4.2321428571,4.5,0.5614035088,0.3559322034,1.5333333333,4.0377358491,0.7068965517,1.7833333333,3.2909090909,3.5185185185
0.5423728814,0.406779661,0.2909090909,0.3220338983,0.1754385965,0.3859649123,0.3392857143,0.4464285714,0.3103448276,0.5862068966,0.4107142857,0.2727272727,0.1071428571,0.0545454545,0,0.2307692308,4.5423728814,3.2631578947,4.0727272727,2.4909090909,3.1147540984,4.1228070175,3.7454545455,4.2962962963,0.05,0.1206896552,0.3703703704,0.2407407407,0.037037037,0,3.3728813559,3.4098360656,3.4237288136,3.8965517241,3.5357142857,3.5862068966,0.0877192982,0.1525423729,0.4166666667,0.7924528302,0.724137931,0.25,0.2181818182,0
0.1016949153,0.0169491525,0.0181818182,0.1016949153,0,0.0175438596,0.0701754386,0.0535714286,0,0,0,0,0,0,0.0175438596,0,0.6271186441,3.350877193,2.8181818182,1.9272727273,1.1639344262,1.5438596491,4.6,3.1111111111,4.3166666667,4.5,4.1851851852,3.4444444444,0.0363636364,4.5,4.6440677966,4.1803278689,4.5084745763,4.5689655172,4.1607142857,4.3965517241,3.775862069,0.0169491525,2.05,2.8679245283,2.5344827586,0.3333333333,2.6363636364,0
0.1525423729,0.0677966102,0.0181818182,0.1186440678,0.0526315789,0.0175438596,0.0175438596,0,0,0,0,0,0,0.0909090909,0.0175438596,0,4.6610169492,2.5614035088,1.8,0.8909090909,4.0655737705,4.1929824561,0.0181818182,2.5185185185,1.7833333333,0.7586206897,0.1666666667,0.1111111111,4.8363636364,1.2592592593,0.5423728814,2.4918032787,0.2542372881,0.4655172414,0.125,0.2931034483,0.0526315789,0,3.75,0.1886792453,0.3620689655,1.6666666667,0.0363636364,0
0.1016949153,0.1016949153,0.3636363636,0.1355932203,0.1929824561,0.4035087719,0.3333333333,0.3636363636,0.0689655172,0.0517241379,0.1428571429,0.0909090909,0.2321428571,0.7636363636,0.3684210526,0.0961538462,4.9661016949,4.8947368421,4.9272727273,4.9090909091,4.9016393443,4.9122807018,4.8727272727,4.9444444444,4.9833333333,4.8620689655,4.8518518519,4.9259259259,4.7037037037,4.9444444444,5,4.9672131148,4.9661016949,4.8965517241,4.9285714286,4.8103448276,4.9298245614,0.0338983051,4.95,4.9811320755,4.9655172414,2.1666666667,4.9272727273,0.1296296296
0.4237288136,3.1355932203,2.2363636364,1.4915254237,1.1929824561,2.5263157895,3.0535714286,1.75,0.7931034483,0.8793103448,0.7678571429,1.0181818182,0.7678571429,0.5818181818,1.2280701754,0.7692307692,4.5084745763,4.7894736842,4.4,3.9272727273,4.7049180328,4.1754385965,3.8,4.1296296296,3.2333333333,2.6896551724,1.5185185185,3.4074074074,3.2962962963,4.1296296296,0.2542372881,0.131147541,0.6440677966,0.3275862069,0.5892857143,0.2413793103,1.8275862069,0.0169491525,3.6,3.2264150943,1.7931034483,3.5,3.4545454545,1.3518518519
